"ResultsId","ExpId","1-Finished","1-FinishGain","1-MaxDuration","1-PotentialGain","1-RequiredAccuracy","1-StartGain","2-Finished","2-FinishGain","2-MaxDuration","2-PotentialGain","2-RequiredAccuracy","2-StartGain","3-1-1-Block","3-1-1-Brightness","3-1-1-CorrectResponse","3-1-1-IsCorrect","3-1-1-Order","3-1-1-Response","3-1-1-StartCorrect","3-1-1-StartDuration","3-1-1-Time","3-1-2-Block","3-1-2-Brightness","3-1-2-CorrectResponse","3-1-2-IsCorrect","3-1-2-Order","3-1-2-Response","3-1-2-StartCorrect","3-1-2-StartDuration","3-1-2-Time","3-1-3-Block","3-1-3-Brightness","3-1-3-CorrectResponse","3-1-3-IsCorrect","3-1-3-Order","3-1-3-Response","3-1-3-StartCorrect","3-1-3-StartDuration","3-1-3-Time","3-1-4-Block","3-1-4-Brightness","3-1-4-CorrectResponse","3-1-4-IsCorrect","3-1-4-Order","3-1-4-Response","3-1-4-StartCorrect","3-1-4-StartDuration","3-1-4-Time","3-1-5-Block","3-1-5-Brightness","3-1-5-CorrectResponse","3-1-5-IsCorrect","3-1-5-Order","3-1-5-Response","3-1-5-StartCorrect","3-1-5-StartDuration","3-1-5-Time","3-1-6-Block","3-1-6-Brightness","3-1-6-CorrectResponse","3-1-6-IsCorrect","3-1-6-Order","3-1-6-Response","3-1-6-StartCorrect","3-1-6-StartDuration","3-1-6-Time","3-1-7-Block","3-1-7-Brightness","3-1-7-CorrectResponse","3-1-7-IsCorrect","3-1-7-Order","3-1-7-Response","3-1-7-StartCorrect","3-1-7-StartDuration","3-1-7-Time","3-1-8-Block","3-1-8-Brightness","3-1-8-CorrectResponse","3-1-8-IsCorrect","3-1-8-Order","3-1-8-Response","3-1-8-StartCorrect","3-1-8-StartDuration","3-1-8-Time","3-Finished","3-FinishGain","3-MaxDuration","3-PotentialGain","3-RequiredAccuracy","3-StartGain","4-Finished","4-MaxDuration","4-PotentialGain","4-RequiredAccuracy","4-StartGain","age","blockorder","condition","country","finished","gainfinish","gainstart","gender","source","stage","started","Stats-Blank-Average","Stats-Blank-Max","Stats-Blank-Min","Stats-Blank-Stdev","subjectid","Tag","UserAgent","UpdatedIP","CreatedIP","Updated","Created",
"11096","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","5","2","3","3413.4879987686872","668","3","0.44","2","0","6","1","4","4096.44999820739","584","3","0.46","2","1","3","2","2","1981.424999423325","751","3","0.48","2","0","8","1","5","5495.342998765409","901","3","0.52","1","0","4","2","3","2747.3179986700416","652","3","0.54","1","1","2","1","1","1049.0330001339316","917","3","0.56","1","1","7","1","4","4696.006998419762","784","3","0.68","1","1","1","1","0","0","1034","1","0","0","0","0","0","0","0","0","0","0","42","[1,2,3,4]","2","United States of America","1","0","0","male","mturk","1","1","514.17","516.39","500.18","5.29","1146","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","108.40.121.37","108.40.121.37","09-03-2018 09:05:11","09-03-2018 09:04:08",
"11097","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","3","2","0","1366.6659999871626","696","3","0.44","2","0","4","1","1","2066.6769999661483","658","3","0.46","2","0","2","1","0","766.667999967467","602","3","0.48","2","1","6","2","2","3449.9669998767786","664","3","0.52","1","1","5","1","1","2733.3239999134094","703","3","0.54","1","0","8","2","4","4683.303999889176","533","3","0.56","1","0","1","2","0","0","753","3","0.68","1","1","7","1","3","4116.637999890372","557","1","0","0","0","0","0","0","0","0","0","0","39","[1,2,3,4]","1","USA","1","0","0","female","mturk","1","1","506.27","516.67","500.01","8.04","1147","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","68.224.162.219","68.224.162.219","09-03-2018 09:06:22","09-03-2018 09:04:55",
"11100","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","5","2","1","5033.131999894977","613","3","0.44","2","1","7","2","3","6266.415999736637","560","3","0.46","2","0","8","1","4","6833.05999962613","393","3","0.48","2","1","6","2","2","5649.773999815807","608","3","0.52","1","-1","1","-1","0","0","-1","3","0.54","1","0","4","2","1","4383.157999953255","645","3","0.56","1","0","3","2","1","3766.5159997995943","616","3","0.68","1","1","2","1","0","3016.5459997951984","740","1","0","0","0","0","0","0","0","0","0","0","34","[1,2,3,4]","2","USA","1","0","0","female","mturk","1","1","516.65","516.65","516.65","0","1148","Study 4b","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","76.17.14.55","76.17.14.55","09-03-2018 09:11:21","09-03-2018 09:09:10",
"11101","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","8","2","5","5898.77400000114","716","3","0.44","2","1","5","2","2","3616.0200000740588","680","3","0.46","2","1","6","2","3","4299.0840000566095","825","3","0.48","2","0","2","1","1","1033.1250000745058","737","3","0.52","1","1","7","1","4","5132.318000076339","763","3","0.54","1","1","1","1","0","0","1023","3","0.56","1","0","4","2","2","2466.427000006661","1137","3","0.68","1","1","3","1","1","1783.0730000277981","674","1","0","0","0","0","0","0","0","0","0","0","45","[1,2,3,4]","2","USA","1","0","0","female","mturk","1","1","514.37","516.65","500.3","5.32","1149","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","98.247.142.31","98.247.142.31","09-03-2018 09:13:22","09-03-2018 09:10:49",
"11104","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","6","2","2","4483.214824500668","945","3","0.44","2","1","1","2","0","0","757","3","0.46","2","0","7","1","3","5433.018037714108","1472","3","0.48","2","1","2","2","1","766.6986546541448","702","3","0.52","1","0","5","2","2","3666.5140836734354","803","3","0.54","1","0","3","2","2","1483.3952231352014","937","3","0.56","1","0","4","2","2","2433.4348604240367","1218","3","0.68","1","1","8","1","3","6916.052035630841","824","1","0","0","0","0","0","0","0","0","0","0","55","[1,2,3,4]","1","USA","1","0","0","female","mturk","1","1","500.02","500.02","500.02","0","1150","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0","47.151.38.124","47.151.38.124","09-03-2018 09:13:18","09-03-2018 09:11:40",
"11108","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","5","2","3","3226.317000000112","617","3","0.44","2","1","8","2","5","5139.955000000555","672","3","0.46","2","1","3","2","1","1633.3930000000692","839","3","0.48","2","1","6","2","4","3845.225000000486","687","3","0.52","1","0","7","2","5","4534.313000000562","600","3","0.54","1","1","2","1","0","695.2630000000645","935","3","0.56","1","0","1","2","0","0","690","3","0.68","1","1","4","1","2","2474.6150000000926","749","1","0","0","0","0","0","0","0","0","0","0","43","[1,2,3,4]","2","usa","1","0","0","male","mturk","1","1","500.7","502.21","500.07","0.74","1151","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","73.11.242.150","73.11.242.150","09-03-2018 09:15:04","09-03-2018 09:13:33",
"11125","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","4","2","3","1866.6320000047563","464","3","0.44","2","1","3","2","2","1383.2950000069104","484","3","0.46","2","1","8","2","4","4133.140000019921","640","3","0.48","2","0","6","1","4","2899.9000000185333","611","3","0.52","1","1","1","1","0","0","752","3","0.54","1","0","5","2","4","2333.2810000138124","556","3","0.56","1","0","7","2","4","3516.5300000226125","618","3","0.68","1","1","2","1","1","749.9700000043958","624","1","0","0","0","0","0","0","0","0","0","0","42","[1,2,3,4]","1","USA","1","0","0","male","mturk","1","1","516.42","516.65","515.38","0.4","1152","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","162.198.201.8","162.198.201.8","09-03-2018 10:01:02","09-03-2018 09:59:57",
"11131","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","3","2","2","1349.974000127986","511","3","0.44","2","1","8","2","7","4466.671000001952","518","3","0.46","2","1","5","2","4","2383.2980000879616","780","3","0.48","2","1","2","2","1","583.2819999195635","757","3","0.52","1","1","6","1","5","3166.650000028312","762","3","0.54","1","1","4","1","3","1866.6440001688898","505","3","0.56","1","1","7","1","6","3933.32999991253","524","3","0.68","1","1","1","1","0","0","581","1","0","0","0","0","0","0","0","0","0","0","26","[1,2,3,4]","1","USA","1","0","0","female","mturk","1","1","502.13","516.66","500.02","5.49","1153","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","174.102.80.73","174.102.80.73","09-03-2018 11:14:06","09-03-2018 11:11:25",
"11132","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","5","2","1","6659.853000193834","471","3","0.44","2","1","6","2","2","7143.542000208981","655","3","0.46","2","1","7","2","3","7809.552000137046","696","3","0.48","2","-1","1","-1","0","0","-1","3","0.52","1","0","8","2","4","8509.03000019025","843","3","0.54","1","0","2","2","0","3001.522000064142","147","3","0.56","1","-1","3","-1","0","3151.1380000738427","-1","3","0.68","1","1","4","1","0","6161.592000164092","489","1","0","0","0","0","0","0","0","0","0","0","30","[1,2,3,4]","2","USA","1","0","0","male","mturk","1","1","513.17","516.17","500.28","5.05","1154","Study 4b","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","173.21.108.119","173.21.108.119","09-03-2018 11:13:30","09-03-2018 11:12:23",
"11141","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","6","2","4","3516.5260003414005","1623","3","0.44","2","1","5","2","3","2566.564000211656","942","3","0.46","2","0","4","1","3","1799.9280001968145","766","3","0.48","2","1","7","2","5","5149.794000433758","1101","3","0.52","1","1","3","1","2","1349.946000147611","441","3","0.54","1","1","2","1","1","866.6320000775158","478","3","0.56","1","1","1","1","0","0","853","3","0.68","1","1","8","1","6","6266.416000435129","1207","1","0","0","0","0","0","0","0","0","0","0","23","[1,2,3,4]","2","United States","1","0","0","male","mturk","1","1","516.65","516.65","516.65","0","1155","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36","172.92.152.226","172.92.152.226","09-03-2018 12:04:14","09-03-2018 12:02:02",
"11145","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","2","2","0","1543.3045001962382","1045","3","0.44","2","0","1","1","0","0","1538","3","0.46","2","1","6","2","3","5031.322611914598","863","3","0.48","2","1","5","2","2","4212.63851697596","803","3","0.52","1","1","8","1","5","6954.607900410105","731","3","0.54","1","1","7","1","4","5900.434937240527","1049","3","0.56","1","0","4","2","2","3311.574099915466","890","3","0.68","1","1","3","1","1","2594.196511676506","712","1","0","0","0","0","0","0","0","0","0","0","17","[1,2,3,4]","1","Australia","1","0","0","female","firstyear","1","1","502.36","515.5","500.22","4.97","1156","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.96.205","10.16.96.205","09-03-2018 12:27:42","09-03-2018 12:26:20",
"11148","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","6","2","5","4707.562253114287","692","3","0.44","2","1","4","2","3","3155.5827401160204","776","3","0.46","2","1","2","2","1","869.6361675185835","1321","3","0.48","2","1","5","2","4","3939.634884596948","759","3","0.52","1","0","8","2","7","6075.8963574669615","1384","3","0.54","1","1","7","1","6","5408.685642412034","662","3","0.56","1","1","3","1","2","2204.5567388892086","945","3","0.68","1","1","1","1","0","0","864","1","0","0","0","0","0","0","0","0","0","0","21","[1,2,3,4]","2","Singapore","1","0","0","male","firstyear","1","1","500.56","500.95","500.4","0.16","1157","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.54","10.16.97.54","09-03-2018 12:36:27","09-03-2018 12:35:04",
"11149","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","2","2","0","1185.7564221294742","881","3","0.44","2","1","7","2","5","4915.992353908485","670","3","0.46","2","0","1","1","0","0","1174","3","0.48","2","1","5","2","3","3393.449330031828","656","3","0.52","1","1","3","1","1","2071.6112404909654","650","3","0.54","1","1","6","1","4","4060.83090606067","851","3","0.56","1","1","8","1","6","5592.433864552193","798","3","0.68","1","1","4","1","2","2725.9438454720366","653","1","0","0","0","0","0","0","0","0","0","0","21","[1,2,3,4]","1","Hong Kong","1","0","0","female","firstyear","1","1","502.29","514.89","500.38","4.76","1158","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.96.245","10.16.96.245","09-03-2018 12:36:39","09-03-2018 12:35:06",
"11161","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","0","6","1","3","3974.1551201285037","1145","3","0.44","2","1","8","2","4","6394.153267344198","784","3","0.46","2","0","4","1","3","2822.2186244566837","541","3","0.48","2","0","5","1","3","3373.1250421917357","596","3","0.52","1","1","2","1","1","1602.123629809008","627","3","0.54","1","1","1","1","0","0","1591","3","0.56","1","1","3","1","2","2235.969907743609","582","3","0.68","1","1","7","1","3","5125.186849205857","1256","1","0","0","0","0","0","0","0","0","0","0","23","[1,2,3,4]","1","Australia","1","0","0","female","community","1","1","502.12","513.59","500.28","4.34","1159","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.54","10.16.97.54","09-03-2018 13:01:50","09-03-2018 13:00:20",
"11163","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","4","2","1","2934.25951063729","1182","3","0.44","2","1","1","2","0","0","1437","3","0.46","2","0","3","1","1","2197.6533945238916","732","3","0.48","2","1","6","2","3","5439.850444741038","1521","3","0.52","1","0","2","2","1","1441.9793920240918","751","3","0.54","1","0","7","2","4","6974.662458842067","1617","3","0.56","1","1","5","1","2","4121.636387493549","1305","3","0.68","1","1","8","1","4","8596.530152001287","668","1","0","0","0","0","0","0","0","0","0","0","20","[1,2,3,4]","2","India","1","0","0","female","community","1","1","502.37","515.53","500.31","4.97","1160","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.96.245","10.16.96.245","09-03-2018 13:04:30","09-03-2018 13:02:51",
"11171","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","5","2","3","3221.407106575847","671","3","0.44","2","1","2","2","1","1151.2908281517157","681","3","0.46","2","1","1","2","0","0","1137","3","0.48","2","1","6","2","4","3905.744017969104","1081","3","0.52","1","0","3","2","2","1836.2893655024672","660","3","0.54","1","1","7","1","5","4990.486204485089","744","3","0.56","1","1","4","1","2","2503.793390345003","711","3","0.68","1","1","8","1","6","5741.087702553545","680","1","0","0","0","0","0","0","0","0","0","0","19","[1,2,3,4]","2","Australia","1","0","0","male","firstyear","1","1","500.46","500.62","500.19","0.12","1161","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.96.205","10.16.96.205","09-03-2018 13:30:51","09-03-2018 13:29:06",
"11172","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","5","2","2","2524.6377794188593","647","3","0.44","2","1","8","2","5","4297.168602396516","454","3","0.46","2","0","2","1","1","922.4668668880477","493","3","0.48","2","0","4","1","2","1890.431835842246","626","3","0.52","1","1","3","1","1","1422.8515970319276","455","3","0.54","1","1","6","1","3","3176.045091015796","537","3","0.56","1","1","1","1","0","0","918","3","0.68","1","1","7","1","4","3728.5535227867513","561","1","0","0","0","0","0","0","0","0","0","0","17","[1,2,3,4]","1","Australia","1","0","0","female","firstyear","1","1","502.09","513.48","500.26","4.31","1162","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.96.245","10.16.96.245","09-03-2018 13:30:47","09-03-2018 13:29:15",
"11181","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","1","2","0","0","969","3","0.44","2","1","2","2","1","974.4874013626395","871","3","0.46","2","1","7","2","4","5064.48827222945","1188","3","0.48","2","0","5","1","3","3411.949812354498","828","3","0.52","1","0","4","2","3","2811.068074314746","591","3","0.54","1","1","3","1","2","1858.8395027525766","936","3","0.56","1","1","6","1","3","4245.910871164895","808","3","0.68","1","1","8","1","5","6265.884113928078","665","1","0","0","0","0","0","0","0","0","0","0","22","[1,2,3,4]","2","Australia","1","0","0","female","community","1","1","500.53","500.71","500.37","0.09","1163","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.96.240","10.16.96.240","09-03-2018 13:58:42","09-03-2018 13:57:25",
"11183","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","3","2","1","1351.625146082115","712","3","0.44","2","0","7","1","3","4210.17237031024","938","3","0.46","2","0","1","1","0","0","819","3","0.48","2","0","5","1","3","2706.691678280673","652","3","0.52","1","1","8","1","3","5161.229348687899","753","3","0.54","1","0","6","2","3","3374.7697535592524","831","3","0.56","1","1","4","1","2","2069.9136760321926","633","3","0.68","1","1","2","1","0","834.3444255886497","510","1","0","0","0","0","0","0","0","0","0","0","18","[1,2,3,4]","1","Australia","1","0","0","female","community","1","1","502.47","516.12","500.38","5.16","1164","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063","10.16.97.54","10.16.97.54","09-03-2018 14:03:43","09-03-2018 14:02:15",
"11191","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","4","2","1","3952.9229999752715","552","3","0.44","2","-1","1","-1","0","0","-1","3","0.46","2","1","8","2","4","6321.34100003168","393","3","0.48","2","0","6","1","3","5070.415999973193","632","3","0.52","1","1","5","1","2","4503.329999977723","567","3","0.54","1","0","2","2","0","3002.2200000239536","453","3","0.56","1","1","7","1","3","5704.217999998946","612","3","0.68","1","1","3","1","0","3452.5530000100844","502","1","0","0","0","0","0","0","0","0","0","0","99","[1,2,3,4]","1","","1","0","0","female","community","1","1","500.44","500.66","500.37","0.12","1165","Study 4b","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36","10.184.5.175","10.184.5.175","27-03-2018 13:45:56","27-03-2018 13:45:20",
"11196","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","7","2","3","7616.819000002579","1090","3","0.44","2","1","1","2","0","0","2096","3","0.46","2","0","8","1","4","8716.841000015847","2363","3","0.48","2","0","4","1","2","4550.090999997337","1075","3","0.52","1","1","3","1","1","3150.063000008231","1389","3","0.54","1","0","5","2","2","5633.446000007098","919","3","0.56","1","1","6","1","2","6550.131000010879","1054","3","0.68","1","0","2","2","1","2100.0420000054874","1050","1","0","0","0","0","0","0","0","0","0","0","26","[1,2,3,4]","2","99","1","0","0","male","mturk","1","1","500.07","500.5","500.01","0.16","1167","Study 4b","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36","10.184.7.119","10.184.7.119","16-04-2018 12:03:52","16-04-2018 12:02:53",
"11197","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","5","2","2","5548.051999999643","1050","3","0.44","2","1","3","2","1","4110.905999999886","735","3","0.46","2","1","2","2","0","3007.9799999998613","1101","3","0.48","2","-1","1","-1","0","0","-1","3","0.52","1","1","7","1","4","7787.497999999232","1332","3","0.54","1","0","4","2","2","4846.189999999751","699","3","0.56","1","1","6","1","3","6601.016999999501","1180","3","0.68","1","1","8","1","5","9124.37799999907","801","1","0","0","0","0","0","0","0","0","0","0","22","[1,2,3,4]","1","HK","1","0","0","female","community","1","1","501.36","501.56","501.33","0.08","1169","Study 4b","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36","10.89.234.247","10.89.234.247","30-04-2018 11:31:27","30-04-2018 11:29:59",
"11198","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","8","2","5","6917.634999990696","936","3","0.44","2","1","7","2","4","6250.8749999979045","667","3","0.46","2","1","3","2","1","2166.9700000202283","817","3","0.48","2","0","2","1","1","1216.8370000144932","951","3","0.52","1","0","6","2","4","4934.023999987403","1312","3","0.54","1","1","1","1","0","0","1209","3","0.56","1","1","5","1","3","3583.8349999976344","1343","3","0.68","1","1","4","1","2","2983.7509999924805","599","1","0","0","0","0","0","0","0","0","0","0","99","[1,2,3,4]","2","TEST","1","0","0","other","firstyear","1","1","500.1","500.31","500.07","0.08","1177","Study 4b","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36","220.245.113.72","220.245.113.72","07-05-2018 17:19:54","07-05-2018 17:18:40",
"11204","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","5","2","3","4921.2959999999985","737","3","0.44","2","1","8","2","6","7332.065999999995","838","3","0.46","2","1","2","2","1","2560.4039999999986","930","3","0.48","2","1","7","2","5","6550.643999999997","769","3","0.52","1","0","3","2","2","3491.4599999999955","730","3","0.54","1","1","1","1","0","0","2560","3","0.56","1","1","6","1","4","5669.466000000004","872","3","0.68","1","1","4","1","2","4223.003999999997","696","1","0","0","0","0","0","0","0","0","0","0","20","[1,2,3,4]","1","USA","1","0","0","female","mturk","1","1","515.53","516.42","515.41","0.33","1178","Study 4b","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36","71.84.200.100","71.84.200.100","14-05-2018 11:58:46","14-05-2018 11:56:40",
"11205","study6bp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63","[1,2,3,4]","2","United States","0","","0","female","mturk","1","1","","","","","1179","Study 4b","Mozilla/5.0 (iPad; CPU OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 Mobile/15E148 Safari/604.1","73.189.221.249","73.189.221.249","14-05-2018 11:57:59","14-05-2018 11:57:59",
"11207","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","2","2","1","649.4899999815971","524","3","0.44","2","1","1","2","0","0","644","3","0.46","2","1","5","2","4","2148.170000058599","511","3","0.48","2","1","4","2","3","1631.8350000074133","511","3","0.52","1","0","6","2","5","2664.3060001078993","559","3","0.54","1","0","7","2","5","3230.6080001872033","525","3","0.56","1","1","8","1","5","3763.064000173472","913","3","0.68","1","1","3","1","2","1182.4529999867082","436","1","0","0","0","0","0","0","0","0","0","0","23","[1,2,3,4]","1","United States","1","0","0","male","mturk","1","1","516.19","516.56","515.72","0.22","1180","Study 4b","Mozilla/5.0 (X11; CrOS x86_64 10323.67.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.209 Safari/537.36","184.91.203.139","184.91.203.139","14-05-2018 12:01:06","14-05-2018 12:00:07",
"11209","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","6","2","5","3683.0639999999985","606","3","0.44","2","1","8","2","7","4983.001000000004","586","3","0.46","2","1","4","2","3","2449.800999999992","668","3","0.48","2","1","7","2","6","4299.710000000006","679","3","0.52","1","1","1","1","0","0","1084","3","0.54","1","1","2","1","1","1083.2550000000047","808","3","0.56","1","1","5","1","4","3133.0949999999866","632","3","0.68","1","1","3","1","2","1899.8389999999927","548","1","0","0","0","0","0","0","0","0","0","0","55","[1,2,3,4]","1","United States","1","0","0","female","mturk","1","1","506.37","516.66","500","7.98","1181","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.36","71.30.211.248","71.30.211.248","14-05-2018 12:06:16","14-05-2018 12:04:29",
"11218","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","0","5","1","3","1250.3999999999978","24","3","0.44","2","0","4","1","3","1183.711999999996","55","3","0.46","2","1","2","2","1","550.1759999999995","204","3","0.48","2","0","7","1","3","1417.1199999999917","71","3","0.52","1","0","8","2","3","1500.479999999985","26","3","0.54","1","1","3","1","2","766.9119999999966","418","3","0.56","1","1","1","1","0","0","536","3","0.68","1","0","6","2","3","1283.7439999999951","119","1","0","0","0","0","0","0","0","0","0","0","31","[1,2,3,4]","2","USA","1","0","0","male","mturk","1","1","500.68","504.32","500.16","1.37","1182","Study 4b","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.139 Safari/537.36","24.46.117.154","24.46.117.154","14-05-2018 12:20:19","14-05-2018 12:19:13",
"11221","study6bp","1","0","0","0","0","0","1","0","0","0","0","0","3","0.42","2","1","3","2","1","3466.5280000000203","860","3","0.44","2","0","8","1","4","8566.324000000022","1672","3","0.46","2","1","4","2","2","4333.1600000000035","1121","3","0.48","2","0","2","1","1","1566.603999999992","1898","3","0.52","1","0","7","2","4","7449.702000000019","1101","3","0.54","1","0","6","2","4","6583.070000000007","866","3","0.56","1","1","1","1","0","0","1555","3","0.68","1","1","5","1","3","5466.448000000004","1104","1","0","0","0","0","0","0","0","0","0","0","40","[1,2,3,4]","1","United States","1","0","0","male","mturk","1","1","516.65","516.65","516.65","0","1183","Study 4b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.170 Safari/537.36","142.196.37.110","142.196.37.110","14-05-2018 12:24:03","14-05-2018 12:21:05",
